user_id,gym_id,checkin_time,checkout_time,workout_type,calories_burned
user_3,gym_5,2025-03-06 14:57:40.967640,2025-03-06 16:07:12.704895,HIIT,566
user_3,gym_1,2025-03-07 07:56:53.951002,2025-03-07 09:11:46.810154,HIIT,572
user_3,gym_1,2025-03-21 22:37:06.601442,2025-03-22 00:14:19.131454,Cardio,597
user_3,gym_5,2025-03-27 06:13:57.841788,2025-03-27 08:04:35.302348,HIIT,941
user_3,gym_5,2025-03-28 15:47:14.305173,2025-03-28 16:48:30.757535,Cardio,556
user_3,gym_1,2025-04-10 08:55:10.268819,2025-04-10 10:00:39.682644,HIIT,526
user_3,gym_5,2025-04-22 16:38:05.968831,2025-04-22 17:51:17.896788,HIIT,578
user_3,gym_4,2025-04-29 00:26:15.477270,2025-04-29 02:11:26.210454,HIIT,791
user_3,gym_5,2025-05-01 03:27:13.163628,2025-05-01 05:02:33.203375,Cardio,849
user_3,gym_5,2025-06-07 18:16:26.091051,2025-06-07 19:49:27.330542,HIIT,865
user_3,gym_1,2025-07-12 01:42:07.638731,2025-07-12 02:59:19.256220,Cardio,771
user_3,gym_1,2025-07-15 23:42:51.997445,2025-07-16 01:22:27.151872,Cardio,955
user_3,gym_1,2025-07-17 21:56:01.419887,2025-07-17 23:55:13.020567,HIIT,1043
user_3,gym_1,2025-07-30 21:17:42.653016,2025-07-30 22:43:41.584768,HIIT,528
user_3,gym_4,2025-09-03 09:00:30.663878,2025-09-03 10:23:34.562344,HIIT,634
user_3,gym_4,2025-09-03 15:14:19.683015,2025-09-03 17:00:56.946484,HIIT,961
user_3,gym_5,2025-09-11 22:24:51.044372,2025-09-11 23:42:20.040986,HIIT,707
user_3,gym_4,2025-09-20 09:17:09.563606,2025-09-20 10:57:16.233030,Cardio,692
user_3,gym_5,2025-09-24 20:52:49.478775,2025-09-24 22:31:32.961621,Cardio,638
user_3,gym_4,2025-09-29 08:04:50.406359,2025-09-29 09:30:24.486726,Cardio,549
user_3,gym_5,2025-10-17 04:07:07.673385,2025-10-17 05:08:18.495424,HIIT,390
user_3,gym_4,2025-11-21 23:44:42.872326,2025-11-22 00:35:46.061357,Cardio,447
user_3,gym_4,2025-11-22 13:21:37.333160,2025-11-22 15:11:11.482527,Cardio,853
user_3,gym_1,2025-12-06 17:33:45.602456,2025-12-06 19:17:34.359140,Cardio,819
user_3,gym_5,2025-12-20 04:40:01.235848,2025-12-20 05:48:16.547442,Cardio,653
user_3,gym_4,2025-12-29 20:08:08.139962,2025-12-29 21:46:11.673450,HIIT,678
user_4,gym_1,2025-02-14 07:50:38.956743,2025-02-14 09:29:47.404822,HIIT,903
user_4,gym_1,2025-02-16 12:29:51.302519,2025-02-16 14:02:46.202062,HIIT,577
user_4,gym_1,2025-02-20 19:04:01.872660,2025-02-20 21:01:11.258550,HIIT,1144
user_4,gym_1,2025-03-08 02:39:05.113102,2025-03-08 04:14:34.805270,HIIT,880
user_4,gym_1,2025-03-10 07:50:33.370951,2025-03-10 09:11:36.230364,HIIT,639
user_4,gym_1,2025-03-19 00:22:43.667932,2025-03-19 01:33:13.978508,HIIT,622
user_4,gym_1,2025-04-05 00:00:02.652176,2025-04-05 01:26:58.504556,HIIT,748
user_4,gym_1,2025-04-15 09:42:20.494272,2025-04-15 10:50:16.402910,HIIT,582
user_4,gym_1,2025-04-18 04:25:40.762955,2025-04-18 05:45:48.780934,HIIT,756
user_4,gym_1,2025-04-19 02:24:23.275519,2025-04-19 03:14:33.010801,HIIT,489
user_4,gym_1,2025-04-20 06:19:49.350098,2025-04-20 07:24:09.351301,HIIT,388
user_4,gym_1,2025-04-22 04:00:46.903201,2025-04-22 05:20:32.740242,HIIT,555
user_4,gym_1,2025-04-23 03:23:22.257321,2025-04-23 05:04:38.958205,HIIT,897
user_4,gym_1,2025-04-23 15:25:56.208083,2025-04-23 16:31:31.594241,HIIT,539
user_4,gym_1,2025-05-02 19:39:34.153170,2025-05-02 20:50:37.540712,HIIT,577
user_4,gym_1,2025-05-21 12:53:44.808920,2025-05-21 14:20:56.472622,HIIT,794
user_4,gym_1,2025-05-30 22:25:53.191420,2025-05-31 00:05:01.748555,HIIT,948
user_4,gym_1,2025-06-04 02:14:27.978183,2025-06-04 02:55:08.518036,HIIT,382
user_4,gym_1,2025-06-05 22:05:07.614965,2025-06-05 23:52:58.359377,HIIT,750
user_4,gym_1,2025-06-09 04:24:12.745378,2025-06-09 06:01:00.390216,HIIT,632
user_4,gym_1,2025-06-11 21:14:27.062184,2025-06-11 22:14:25.225556,HIIT,578
user_4,gym_1,2025-06-15 13:39:45.916825,2025-06-15 14:59:58.102482,HIIT,560
user_4,gym_1,2025-06-27 02:20:05.320045,2025-06-27 03:56:22.813102,HIIT,871
user_4,gym_1,2025-06-30 12:19:16.382088,2025-06-30 13:47:41.115720,HIIT,600
user_4,gym_1,2025-07-07 09:50:42.900869,2025-07-07 11:30:53.867421,HIIT,875
user_4,gym_1,2025-07-08 08:21:48.125654,2025-07-08 09:10:27.347790,HIIT,435
user_4,gym_1,2025-07-10 23:22:32.131662,2025-07-11 00:48:18.574522,HIIT,798
user_4,gym_1,2025-07-17 07:12:22.173438,2025-07-17 08:41:35.223878,HIIT,573
user_4,gym_1,2025-07-19 10:18:57.287677,2025-07-19 11:46:40.620646,HIIT,820
user_4,gym_1,2025-07-19 15:50:09.321791,2025-07-19 18:13:50.909398,HIIT,1184
user_4,gym_1,2025-07-24 04:10:58.771211,2025-07-24 05:57:07.374630,HIIT,972
user_4,gym_1,2025-07-25 04:15:52.556699,2025-07-25 06:04:40.073545,HIIT,953
user_4,gym_1,2025-07-28 19:14:56.036133,2025-07-28 20:14:10.491421,HIIT,562
user_4,gym_1,2025-08-01 13:27:45.895164,2025-08-01 14:48:41.733035,HIIT,664
user_4,gym_1,2025-08-10 04:39:47.409960,2025-08-10 06:07:53.338433,HIIT,568
user_4,gym_1,2025-08-12 17:53:36.635690,2025-08-12 19:11:46.385219,HIIT,544
user_4,gym_1,2025-08-20 13:16:22.515331,2025-08-20 15:11:12.387368,HIIT,779
user_4,gym_1,2025-09-05 08:57:30.246693,2025-09-05 10:33:49.558016,HIIT,770
user_4,gym_1,2025-09-19 15:37:28.195129,2025-09-19 16:55:23.909786,HIIT,506
user_4,gym_1,2025-09-27 13:56:52.474833,2025-09-27 15:12:11.299068,HIIT,599
user_4,gym_1,2025-10-06 12:59:47.499559,2025-10-06 15:22:56.512890,HIIT,1395
user_4,gym_1,2025-10-07 05:04:19.043034,2025-10-07 07:04:58.647775,HIIT,819
user_4,gym_1,2025-10-09 03:14:47.031640,2025-10-09 05:09:02.316657,HIIT,986
user_4,gym_1,2025-10-25 23:16:19.666767,2025-10-26 00:38:17.261227,HIIT,492
user_4,gym_1,2025-10-27 17:50:16.851553,2025-10-27 19:34:42.323405,HIIT,768
user_4,gym_1,2025-11-29 16:56:57.123477,2025-11-29 17:58:06.143966,HIIT,448
user_4,gym_1,2025-12-02 12:18:23.764974,2025-12-02 13:50:41.766807,HIIT,561
user_4,gym_1,2025-12-03 12:42:23.355238,2025-12-03 13:58:15.237490,HIIT,525
user_4,gym_1,2025-12-06 13:16:07.280075,2025-12-06 14:53:23.224807,HIIT,878
user_4,gym_1,2025-12-12 15:58:18.932883,2025-12-12 17:41:05.553404,HIIT,897
user_4,gym_1,2025-12-12 16:27:00.314795,2025-12-12 18:33:02.473265,HIIT,1225
user_4,gym_1,2025-12-13 12:12:05.633790,2025-12-13 14:10:16.647862,HIIT,914
user_5,gym_3,2025-02-28 12:58:35.111671,2025-02-28 14:18:50.197816,Strength,716
user_5,gym_3,2025-03-06 16:34:59.056019,2025-03-06 17:59:17.907886,Strength,702
user_5,gym_3,2025-03-17 19:29:30.245611,2025-03-17 21:14:34.330856,Strength,878
user_5,gym_3,2025-03-20 01:06:46.088702,2025-03-20 02:32:12.481830,Strength,623
user_5,gym_3,2025-03-20 09:35:13.236050,2025-03-20 10:37:04.863095,Yoga,506
user_5,gym_3,2025-03-24 00:55:59.741202,2025-03-24 02:36:47.023588,Yoga,606
user_5,gym_3,2025-03-25 05:33:37.827346,2025-03-25 07:28:05.185709,Yoga,697
user_5,gym_3,2025-03-26 19:45:49.162377,2025-03-26 21:40:21.890963,Strength,993
user_5,gym_3,2025-03-26 22:44:51.189359,2025-03-26 23:50:38.996755,Strength,604
user_5,gym_3,2025-04-03 13:55:26.680435,2025-04-03 15:00:04.250063,Yoga,414
user_5,gym_3,2025-04-04 04:16:14.725951,2025-04-04 06:21:58.642380,Strength,1063
user_5,gym_3,2025-04-08 21:51:37.979116,2025-04-08 22:57:10.114840,Yoga,607
user_5,gym_3,2025-04-09 02:31:27.797027,2025-04-09 04:29:57.350305,Yoga,762
user_5,gym_3,2025-04-09 07:43:19.439311,2025-04-09 09:25:07.445024,Yoga,677
user_5,gym_3,2025-04-09 10:11:11.571569,2025-04-09 12:32:00.040886,Strength,1069
user_5,gym_3,2025-04-09 12:06:58.886585,2025-04-09 13:29:36.543346,Yoga,759
user_5,gym_3,2025-04-09 21:56:32.101979,2025-04-09 23:42:40.557679,Strength,644
user_5,gym_3,2025-04-10 03:31:02.593277,2025-04-10 05:11:03.998794,Yoga,914
user_5,gym_3,2025-04-10 10:34:08.972829,2025-04-10 12:04:22.287093,Strength,819
user_5,gym_3,2025-04-15 23:09:57.056844,2025-04-16 01:10:45.586332,Yoga,825
user_5,gym_3,2025-04-16 00:38:27.749615,2025-04-16 02:33:34.169351,Yoga,809
user_5,gym_3,2025-04-19 17:26:24.734380,2025-04-19 18:45:50.027377,Strength,717
user_5,gym_3,2025-04-24 11:03:47.296252,2025-04-24 12:23:57.041822,Strength,633
user_5,gym_3,2025-04-25 09:47:19.963384,2025-04-25 11:18:58.893504,Yoga,890
user_5,gym_3,2025-04-26 20:22:19.224408,2025-04-26 21:44:56.041884,Strength,742
user_5,gym_3,2025-05-02 16:47:31.415521,2025-05-02 17:55:29.286285,Yoga,500
user_5,gym_3,2025-05-05 01:15:29.905026,2025-05-05 02:45:11.931698,Strength,561
user_5,gym_3,2025-05-10 06:52:44.739915,2025-05-10 08:20:34.973127,Yoga,589
user_5,gym_3,2025-05-11 23:10:59.519953,2025-05-12 01:03:14.040696,Strength,867
user_5,gym_3,2025-05-16 14:07:36.842160,2025-05-16 15:51:32.205650,Strength,762
user_5,gym_3,2025-05-19 09:32:49.064767,2025-05-19 11:01:37.943140,Yoga,824
user_5,gym_3,2025-05-21 19:45:40.973271,2025-05-21 21:13:01.369474,Strength,831
user_5,gym_3,2025-05-21 23:04:59.679982,2025-05-22 00:08:34.609243,Yoga,389
user_5,gym_3,2025-05-23 20:30:15.392559,2025-05-23 22:21:06.442470,Strength,1034
user_5,gym_3,2025-05-25 20:56:35.922939,2025-05-25 22:35:51.717456,Strength,673
user_5,gym_3,2025-05-27 00:25:15.496954,2025-05-27 02:00:19.981710,Yoga,771
user_5,gym_3,2025-06-20 10:19:19.952105,2025-06-20 11:13:28.260428,Yoga,353
user_5,gym_3,2025-06-21 05:27:31.491419,2025-06-21 07:18:28.507784,Yoga,954
user_5,gym_3,2025-07-01 12:58:30.349298,2025-07-01 13:31:26.817094,Strength,279
user_5,gym_3,2025-07-01 21:37:00.245785,2025-07-01 23:02:41.301233,Yoga,722
user_5,gym_3,2025-07-04 05:14:08.906065,2025-07-04 06:20:35.592315,Yoga,501
user_5,gym_3,2025-07-04 18:43:03.069819,2025-07-04 20:21:04.826789,Yoga,721
user_5,gym_3,2025-07-05 22:54:28.046204,2025-07-05 23:55:25.048127,Yoga,527
user_5,gym_3,2025-07-11 16:43:46.039143,2025-07-11 18:12:34.453969,Yoga,782
user_5,gym_3,2025-07-12 17:32:21.908763,2025-07-12 18:28:19.909733,Yoga,355
user_5,gym_3,2025-07-15 12:36:11.791225,2025-07-15 14:24:33.428987,Strength,900
user_5,gym_3,2025-07-16 20:29:25.296043,2025-07-16 22:13:09.776527,Strength,978
user_5,gym_3,2025-07-26 06:46:03.701639,2025-07-26 08:31:24.676852,Strength,988
user_5,gym_3,2025-07-27 14:29:33.968170,2025-07-27 15:59:31.911186,Strength,615
user_5,gym_3,2025-07-27 14:45:39.901843,2025-07-27 16:16:53.136143,Yoga,738
user_5,gym_3,2025-07-28 21:07:27.024465,2025-07-28 22:05:00.066068,Yoga,425
user_5,gym_3,2025-07-30 16:27:17.181828,2025-07-30 18:04:45.422248,Yoga,875
user_5,gym_3,2025-08-01 02:40:23.440285,2025-08-01 04:39:29.961666,Yoga,835
user_5,gym_3,2025-08-01 21:18:37.569166,2025-08-01 22:34:30.214831,Strength,455
user_5,gym_3,2025-08-08 01:02:45.516364,2025-08-08 02:25:43.672113,Strength,563
user_5,gym_3,2025-08-10 16:50:19.792907,2025-08-10 18:12:23.254509,Strength,712
user_5,gym_3,2025-08-10 22:12:16.352581,2025-08-10 23:41:26.586447,Strength,608
user_5,gym_3,2025-08-14 02:37:26.879209,2025-08-14 03:42:36.264325,Yoga,459
user_5,gym_3,2025-08-26 16:48:05.166167,2025-08-26 18:11:35.305821,Yoga,540
user_5,gym_3,2025-08-31 07:41:50.848909,2025-08-31 08:56:51.549725,Strength,669
user_5,gym_3,2025-09-07 19:46:52.612611,2025-09-07 21:23:37.931930,Strength,829
user_5,gym_3,2025-09-09 06:25:48.603604,2025-09-09 08:00:26.112901,Strength,854
user_5,gym_3,2025-09-11 13:12:15.829712,2025-09-11 14:40:33.741902,Strength,619
user_5,gym_3,2025-09-13 06:32:17.349522,2025-09-13 07:47:53.362082,Yoga,469
user_5,gym_3,2025-09-20 10:11:01.636476,2025-09-20 11:22:32.761107,Yoga,453
user_5,gym_3,2025-09-23 13:47:24.006863,2025-09-23 15:20:16.524435,Strength,674
user_5,gym_3,2025-09-23 16:23:54.983455,2025-09-23 17:52:13.330936,Yoga,711
user_5,gym_3,2025-09-24 11:21:54.150691,2025-09-24 12:45:35.831090,Yoga,817
user_5,gym_3,2025-09-30 12:52:37.153961,2025-09-30 14:27:58.814474,Yoga,951
user_5,gym_3,2025-10-02 23:16:26.193105,2025-10-03 00:31:50.717486,Strength,636
user_5,gym_3,2025-10-10 19:42:28.355211,2025-10-10 20:36:56.164417,Strength,486
user_5,gym_3,2025-10-10 19:44:14.724056,2025-10-10 21:09:29.355611,Strength,812
user_5,gym_3,2025-10-12 15:03:20.206117,2025-10-12 16:42:39.923662,Strength,722
user_5,gym_3,2025-10-13 11:58:49.669248,2025-10-13 13:27:12.914678,Strength,587
user_5,gym_3,2025-10-15 12:20:20.835039,2025-10-15 14:06:20.368990,Strength,816
user_6,gym_2,2025-01-20 04:10:52.877617,2025-01-20 06:01:50.957482,Cardio,925
user_6,gym_2,2025-01-23 12:55:32.040094,2025-01-23 14:23:54.759567,Cardio,814
user_6,gym_2,2025-01-26 18:25:16.529410,2025-01-26 20:01:56.573232,Cardio,890
user_6,gym_2,2025-01-28 04:06:22.324550,2025-01-28 04:46:30.951951,Cardio,303
user_6,gym_2,2025-01-28 11:20:53.486195,2025-01-28 12:29:59.682618,Cardio,526
user_6,gym_2,2025-01-31 21:17:12.093986,2025-01-31 23:22:52.801100,Cardio,787
user_6,gym_2,2025-02-03 14:08:07.756235,2025-02-03 15:50:25.689802,Cardio,683
user_6,gym_2,2025-02-10 10:05:12.863364,2025-02-10 11:45:24.483057,Cardio,864
user_6,gym_2,2025-02-16 19:52:02.827092,2025-02-16 22:20:45.314540,Cardio,1438
user_6,gym_2,2025-02-23 17:35:18.525551,2025-02-23 18:44:45.017033,Cardio,541
user_6,gym_2,2025-02-24 16:41:03.091626,2025-02-24 17:39:41.505707,Cardio,419
user_6,gym_2,2025-02-25 15:12:12.268961,2025-02-25 16:12:21.314237,Cardio,568
user_6,gym_2,2025-02-25 20:25:04.111359,2025-02-25 21:35:58.569637,Cardio,523
user_6,gym_2,2025-02-26 00:59:28.049061,2025-02-26 02:39:49.911802,Cardio,710
user_6,gym_2,2025-03-02 10:18:54.756144,2025-03-02 11:43:37.301066,Cardio,665
user_6,gym_2,2025-03-04 08:04:13.730610,2025-03-04 09:41:32.642593,Cardio,923
user_6,gym_2,2025-03-08 15:40:03.033437,2025-03-08 17:51:20.097599,Cardio,1232
user_6,gym_2,2025-03-08 16:21:27.398370,2025-03-08 17:54:37.112221,Cardio,709
user_6,gym_2,2025-03-15 19:33:26.396370,2025-03-15 21:09:23.069036,Cardio,778
user_6,gym_2,2025-03-17 02:19:37.633560,2025-03-17 04:22:58.341770,Cardio,996
user_6,gym_2,2025-03-20 07:01:49.148407,2025-03-20 09:04:49.835963,Cardio,1161
user_6,gym_2,2025-03-20 19:07:46.609510,2025-03-20 20:25:11.554931,Cardio,604
user_6,gym_2,2025-03-22 08:52:40.654934,2025-03-22 10:00:44.404839,Cardio,582
user_6,gym_2,2025-03-28 16:02:45.681656,2025-03-28 17:49:12.160950,Cardio,816
user_6,gym_2,2025-04-04 22:14:07.030951,2025-04-05 00:08:09.348954,Cardio,693
user_6,gym_2,2025-04-07 17:01:14.894590,2025-04-07 18:31:25.440721,Cardio,640
user_6,gym_2,2025-04-13 15:47:30.732733,2025-04-13 17:37:02.450386,Cardio,952
user_6,gym_2,2025-04-14 09:49:08.710622,2025-04-14 10:56:30.131653,Cardio,413
user_6,gym_2,2025-04-15 23:43:01.648082,2025-04-16 01:30:49.717361,Cardio,991
user_6,gym_2,2025-04-17 19:41:12.514452,2025-04-17 20:59:03.800755,Cardio,656
user_6,gym_2,2025-04-20 14:25:50.039901,2025-04-20 15:50:11.488969,Cardio,599
user_6,gym_2,2025-04-21 12:36:06.089099,2025-04-21 14:30:42.932585,Cardio,933
user_6,gym_2,2025-04-23 07:32:04.321404,2025-04-23 08:44:47.545585,Cardio,645
user_6,gym_2,2025-04-24 00:50:52.470994,2025-04-24 02:18:20.631898,Cardio,593
user_6,gym_2,2025-04-25 15:10:29.510109,2025-04-25 16:49:19.505186,Cardio,739
user_6,gym_2,2025-04-27 10:04:36.491985,2025-04-27 11:05:56.015955,Cardio,499
user_6,gym_2,2025-04-28 02:27:43.348486,2025-04-28 03:18:25.905240,Cardio,311
user_6,gym_2,2025-04-30 04:04:40.130267,2025-04-30 05:05:02.755397,Cardio,496
user_6,gym_2,2025-05-02 14:59:56.354825,2025-05-02 16:12:34.847870,Cardio,509
user_6,gym_2,2025-05-07 14:50:56.312478,2025-05-07 16:32:04.877620,Cardio,990
user_6,gym_2,2025-05-08 01:22:06.644112,2025-05-08 02:22:11.994268,Cardio,374
user_6,gym_2,2025-05-09 05:43:16.636890,2025-05-09 07:13:01.878751,Cardio,590
user_6,gym_2,2025-05-12 22:49:53.858364,2025-05-12 23:56:51.461307,Cardio,404
user_6,gym_2,2025-05-17 21:42:33.329187,2025-05-17 23:14:44.228751,Cardio,618
user_6,gym_2,2025-05-20 16:48:35.902996,2025-05-20 18:37:09.611729,Cardio,788
user_6,gym_2,2025-05-20 23:21:30.972953,2025-05-21 00:16:06.395588,Cardio,376
user_6,gym_2,2025-05-21 14:21:29.348882,2025-05-21 16:28:54.638261,Cardio,898
user_6,gym_2,2025-05-21 15:13:56.909986,2025-05-21 16:26:55.849079,Cardio,589
user_6,gym_2,2025-05-24 10:14:58.746622,2025-05-24 11:46:49.212787,Cardio,724
user_6,gym_2,2025-05-26 23:35:14.410698,2025-05-27 01:14:45.899122,Cardio,966
user_6,gym_2,2025-06-01 06:29:04.494588,2025-06-01 07:36:39.993085,Cardio,476
user_6,gym_2,2025-06-03 09:01:50.303339,2025-06-03 10:16:44.463903,Cardio,672
user_6,gym_2,2025-06-05 11:24:08.285047,2025-06-05 12:57:09.973916,Cardio,858
user_6,gym_2,2025-06-06 12:00:38.523326,2025-06-06 13:24:47.300775,Cardio,728
user_6,gym_2,2025-06-08 04:03:14.573559,2025-06-08 06:11:54.605256,Cardio,1226
user_6,gym_2,2025-06-10 05:20:47.476357,2025-06-10 06:55:55.577315,Cardio,690
user_6,gym_2,2025-06-14 10:13:24.172407,2025-06-14 11:32:52.306247,Cardio,752
user_6,gym_2,2025-06-18 07:01:23.372703,2025-06-18 08:04:56.555781,Cardio,483
user_6,gym_2,2025-06-19 00:25:43.972066,2025-06-19 01:28:47.267365,Cardio,422
user_6,gym_2,2025-06-23 02:20:49.600242,2025-06-23 03:32:51.040470,Cardio,504
user_6,gym_2,2025-06-24 21:56:20.444558,2025-06-24 23:25:23.447623,Cardio,562
user_6,gym_2,2025-06-25 04:42:56.145633,2025-06-25 06:17:08.441097,Cardio,791
user_6,gym_2,2025-06-26 19:46:55.419123,2025-06-26 21:17:25.384638,Cardio,725
user_6,gym_2,2025-06-27 07:26:42.930740,2025-06-27 08:43:15.108456,Cardio,497
user_6,gym_2,2025-06-27 15:06:48.680683,2025-06-27 16:24:19.778989,Cardio,518
user_6,gym_2,2025-07-07 03:04:40.464739,2025-07-07 04:19:26.014906,Cardio,517
user_6,gym_2,2025-07-08 07:39:04.438517,2025-07-08 09:01:05.299945,Cardio,712
user_6,gym_2,2025-07-10 12:58:20.284655,2025-07-10 14:28:12.181769,Cardio,598
user_6,gym_2,2025-07-15 10:20:47.645914,2025-07-15 11:45:27.710298,Cardio,565
user_6,gym_2,2025-07-16 07:30:51.399728,2025-07-16 08:41:15.560773,Cardio,579
user_6,gym_2,2025-07-17 21:40:34.402232,2025-07-17 23:25:14.420111,Cardio,769
user_6,gym_2,2025-07-18 08:47:38.081290,2025-07-18 10:03:09.391463,Cardio,546
user_6,gym_2,2025-07-21 14:13:34.425037,2025-07-21 15:33:39.834464,Cardio,715
user_6,gym_2,2025-07-21 20:50:26.175759,2025-07-21 21:20:26.175759,Cardio,287
